,name_product,color,desc,cloth_path
660,Essentials Rib Long Sleeve Tee,Black,"Inspired by sporty looks from our archives, this adidas tee takes a fresh stance with a crew neck and ribbed design. Long sleeves give it clean lines, and the stretchy, slim fit shapes itself around you. Layer this one under a jacket or blazer, or rock it solo for a modern vibe.",Cloth/000753_1.jpg
661,Lounge Crop Tee,Preloved Yellow,"Too good to keep on the couch. This adidas crop tee is great for lazing around the house, but you'll want to show it off a little too. Soft and slightly stretchy, it skims the torso for a comfortably close fit. Team it with joggers, jeans or cut-offs. The woven adidas label completes any look.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/000755_1.jpg
662,Messi Infinity Tee,White,"Commemorate Messi and his 8th Ballon d'Or trophy. This graphic tee features the years that he has won '09, '10, '11, '12, '15, '19, '21, '23, along with an infinity symbol that creatively respresents his 8th win.",Cloth/000757_1.jpg
663,Power AEROREADY Tank Top,Black / White,"Physical strength and mental toughness go together. You can enhance both in this adidas training tank top. The soft jersey fabric is super comfortable, and deep armholes ensure that air is flowing as you build heat. An elastic back detail makes it stylish from any angle.   This tank top is made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.",Cloth/000758_1.jpg
664,3-Stripes Baby Tee,White,"This body-skimming adidas tee lets you rock Originals' heritage in a fresh, energetic way. It pairs a comfortable cotton blend with the iconic 3-Stripes down the sleeves. Wear it to signal your connection to decades of athletic tradition.   The cotton in this product has been sourced through Better Cotton. Better Cotton is sourced via a chain of custody model called mass balance. This means that Better Cotton is not physically traceable to end products.  Find out more here: https://bettercotton.org/who-we-are/our-logo/",Cloth/000759_1.jpg
665,Tiro 23 League Training Top,Black,"Born for the beautiful game. Part of the Tiro 23 League range, this soccer top has you covered when you need a push on the training field. Slim-fitting for speedy play, it has thumbholes that let you pull the long sleeves over your hands. As you'd expect from adidas, moisture-absorbing AEROREADY comes standard, so that extra coverage won't affect your comfort levels.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000761_1.jpg
666,Tennis U.S. Series Crop Top,Clear Pink,"Highlight the issue of plastic waste in the run-up to North America's biggest tournament. A bold, ocean-inspired print draws the eye to the straps of this adidas tennis crop top. Its visible front seams and crop silhouette deliver a modern, sporty look on the court. Moisture-wicking AEROREADY reduces distractions, and an integrated bra dials up confidence and comfort levels as you blast your way to game, set and match.",Cloth/000762_1.jpg
667,Pride Tee (Plus Size),Off White / Black,"Let love be your legacy. South African designer Rich Mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x Rich Mnisi Pride Collection. A celebration of self-expression, imagination and the unwavering belief that love unites, the collaboration explores fluidity, color and patterns. This partnership is one part of our effort to honor the LGBTQIA+ community alongside our Global Purpose partners, Athlete Ally and Stonewall UK.  With two pieces that can be worn together or separately, this adidas t-shirt puts individuality into action. So why not go bold? Grab printed bottoms in a graphic floral or an angular geometric and try this trick for perfect pattern pairings — tie in coordinating colours. Use the bright pop on the 3-Stripes as your guide, and then love your style without limits.  A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/000763_1.jpg
668,Originals Monogram Full-Coverage Top,White / Black,"Make an impression at the beach or the pool in this adidas full-coverage swim top. A monogram Trefoil print on the sleeves gives it a sleek look. A built-in bra provides light support for beach walks and lap swims.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000764_1.jpg
669,HILO Jersey,Black / White,"Cut out for the volleyball court. This adidas HILO jersey combines stretchy fabric and a fit that supports overhead play. Moisture-wicking AEROREADY keeps you comfortable during intense action, and the droptail hem has you covered during every dive and leap. Standing out on the shoulders, contrast 3-Stripes add the perfect sporty finish.  Made with a series of recycled materials, and at least 60% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000765_1.jpg
670,Rich Mnisi x The Cycling Jersey (Plus Size),Off White / Solar Gold,"Let love be your legacy. South African designer Rich Mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x Rich Mnisi Pride Collection. A celebration of self-expression, imagination and the unwavering belief that love unites, the collaboration explores fluidity, color and patterns. This partnership is one part of our effort to honor the LGBTQIA+ community alongside our Global Purpose partners, Athlete Ally and Stonewall UK.  Celebrate color and culture. Created in collaboration with designer Rich Mnisi, this adidas cycling jersey shares his Love Unites theme to fuel rides short and long. The jersey's soft, stretchy fit cuts a clean silhouette without feeling restrictive. AEROREADY manages sweat to keep you feeling dry, comfortable and ready to keep riding, and a mesh back insert maximizes breathability. A traditional rear three-pocket design adds a small zip pocket to secure a key or ID.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000766_1.jpg
671,AEROREADY Train Essentials Woven Quarter-Zip Track Jacket,Black / White,"Whether you're training indoors or out, this adidas track jacket keeps you ready for your warmup, cool-down and everything in between. Made of a soft yet durable material, it stretches when you need it to and stays breathable throughout your session. Front snap pockets keep the must-haves close, and the quarter-zip design lets you ventilate whenever you want. Not that you'll really need to — AEROREADY manages moisture for comfort and a cool, dry feel.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000767_1.jpg
